Relevant	hasMIDdatathonpublication	Authors_Contacted	Author_Contact_Comments	hasMIDdatathonderivedGeneticDataX	hasMIDdatathonpreservative	hasMIDdatathonpermitInformation	hasMIDdatathonyearCollected	hasMIDdatathonenvironmentalMedium	hasMIDdatathonhabitat	hasMIDdatathoncountry	hasMIDdatathoncoordinates	hasMIDdatathonlocality	hasMIDdatathonmaterialSampleID	Author_Response_Comments	hasPOSTdatathonderivedGeneticDataX	hasPOSTdatathonpreservative	hasPOSTdatathonpermitInformation	hasPOSTdatathonyearCollected	hasPOSTdatathonenvironmentalMedium	hasPOSTdatathonhabitat	hasPOSTdatathoncountry	hasPOSTdatathoncoordinates	hasPOSTdatathonlocality	hasPOSTdatathonmaterialSampleID	Metadata_Curator	Quality_Controller	datagroup	hasPOSTdatathonpublication	hasPREdatathonderivedGeneticDataX	hasPREdatathonpermitInformation	hasPREdatathonpreservative	hasPREdatathonyearCollected	hasPREdatathoncoordinates	hasPREdatathonmaterialSampleID	hasPREdatathonenvironmentalMedium	hasPREdatathonhabitat	hasPREdatathoncountry	hasPREdatathonlocality	hasPREdatathonpublication	registration_date_bioprj	author_response
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	"materialSampleID = ""FALSE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	Ann Holmes	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	3/22/16	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Courtney Weyand	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	3/22/16	FALSE
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Alonso Delgado	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	MOST	FALSE	4/11/16	NA
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = MOST|coordinates = MOST&MOST|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX= FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	MOST	MOST	TRUE	materialSampleID = TRUE|locality = MOST|coordinates = MOST&MOST|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX= FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	MOST	MOST	TRUE	Randi Barton	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	4/21/16	FALSE
TRUE	TRUE	FALSE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""TRUE"" | environmentalMedium= ""TRUE"" | yearCollected= ""TRUE"" | permitInformation= ""FALSE"" | preservative= ""TRUE"" | derivedGeneticDataX= ""FALSE"""	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""TRUE"" | environmentalMedium= ""TRUE"" | yearCollected= ""TRUE"" | permitInformation= ""FALSE"" | preservative= ""TRUE"" | derivedGeneticDataX= ""FALSE"""	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Courtney Weyand	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4/22/16	NA
TRUE	TRUE	TRUE	"materialSampleID = ""MOST"" locality = ""MOST"" coordinates = ""FALSE"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""FALSE Range given"" permitInformation = ""FALSE None listed"" preservative = ""TRUE"" derivedGeneticDataX= ""TRUE"""	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	MOST	MOST	"materialSampleID = ""MOST"" locality = ""MOST"" coordinates = ""FALSE"" country = ""TRUE"" habitat = ""TRUE"" environmentalMedium = ""TRUE"" yearCollected = ""FALSE Range given"" permitInformation = ""FALSE None listed"" preservative = ""TRUE"" derivedGeneticDataX= ""TRUE"""	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	MOST	MOST	Beth Davis	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	4/30/16	TRUE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = SOME|coordinates = FALSE&FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = MOST|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	MOST	TRUE	TRUE	TRUE	FALSE	SOME	TRUE	materialSampleID = TRUE|locality = SOME|coordinates = FALSE&FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = MOST|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	MOST	TRUE	TRUE	TRUE	FALSE	SOME	TRUE	Emily Farrell	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	MOST	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	6/3/16	FALSE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = MOST|coordinates = MOST&MOST|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX= FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	MOST	MOST	TRUE	materialSampleID = TRUE|locality = MOST|coordinates = MOST&MOST|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX= FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	MOST	MOST	TRUE	Randi Barton	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	MOST	FALSE	6/3/16	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE"" | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE""|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE|associatedReferences = FALSE"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Emily Farrell	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	6/9/16	TRUE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Nan Himmelsbach	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	6/20/16	FALSE
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = MOST|coordinates = FALSE&FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = MOST|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	MOST	TRUE	TRUE	TRUE	FALSE	MOST	TRUE	materialSampleID = TRUE|locality = MOST|coordinates = FALSE&FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = MOST|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	MOST	TRUE	TRUE	TRUE	FALSE	MOST	TRUE	Emily Farrell	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	MOST	FALSE	TRUE	FALSE	FALSE	TRUE	MOST	FALSE	6/21/16	NA
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""MOST"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""TRUE” | preservative = ""FALSE"" | derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	MOST	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""MOST"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""TRUE” | preservative = ""FALSE"" | derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	MOST	TRUE	TRUE	Justin Berg	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	6/25/16	FALSE
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE| coordinates = TRUE&TRUE|country = TRUE| habitat = TRUE| environmentalMedium = TRUE| yearCollected = TRUE|permitInformation = FALSE| preservative = TRUE|derivedGeneticDataX= TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE| coordinates = TRUE&TRUE|country = TRUE| habitat = TRUE| environmentalMedium = TRUE| yearCollected = TRUE|permitInformation = FALSE| preservative = TRUE|derivedGeneticDataX= TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Randi Barton	Briana	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	6/27/16	NA
TRUE	TRUE	FALSE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""TRUE"" | environmentalMedium= ""TRUE"" | yearCollected= ""TRUE"" | permitInformation= ""FALSE"" | preservative= ""TRUE"" | derivedGeneticDataX= ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""TRUE"" | environmentalMedium= ""TRUE"" | yearCollected= ""TRUE"" | permitInformation= ""FALSE"" | preservative= ""TRUE"" | derivedGeneticDataX= ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Courtney Weyand	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	6/30/16	NA
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = SOME- Table S1 localities >100km| coordinates = FALSE&FALSE| country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX= FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	SOME	TRUE	materialSampleID = TRUE|locality = SOME- Table S1 localities >100km| coordinates = FALSE&FALSE| country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX= FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	SOME	TRUE	Randi Barton	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	SOME	FALSE	7/2/16	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""false"" | coordinates =""false"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected =""false""| permitInformation = ""false"" | preservative =""some"" | derivedGeneticDataX = ""some"""	SOME	SOME	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	materialSampleID = true | locality = false | coordinates = false | country = true| habitat = true | environmentalMedium = true | yearCollected = false | permitInformation = false | preservative = some | derivedGeneticDataX = some	SOME	SOME	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	Alonso Delgado	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	7/7/16	FALSE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE&FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = TRUE|preservative = TRUE|derivedGeneticDataX = FALSE|associatedReferences = FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE&FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = TRUE|preservative = TRUE|derivedGeneticDataX = FALSE|associatedReferences = FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Emily Farrell	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	7/11/16	FALSE
TRUE	TRUE	FALSE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	7/16/16	NA
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = SOME|country = TRUE|habitat = FALSE|environmentalMedium = FALSE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	SOME	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = SOME|country = TRUE|habitat = FALSE|environmentalMedium = FALSE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	SOME	TRUE	TRUE	Nan Himmelsbach	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	SOME	SOME	FALSE	7/26/16	NA
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = MOST|coordinates = MOST&MOST|country = MOST|habitat =TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = TRUE|preservative = FALSE|derivedGeneticDataX= FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	MOST	MOST	MOST	TRUE	materialSampleID = TRUE|locality = MOST|coordinates = MOST&MOST|country = MOST|habitat =TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = TRUE|preservative = FALSE|derivedGeneticDataX= FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	MOST	MOST	MOST	TRUE	Randi Barton	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	8/14/16	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE"" | locality = ""FALSE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	"materialSampleID = ""FALSE"" | locality = ""FALSE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	Ann Holmes	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	8/16/16	FALSE
TRUE	TRUE	FALSE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""TRUE"" | environmentalMedium= ""TRUE"" | yearCollected= ""TRUE"" | permitInformation= ""FALSE"" | preservative= ""FALSE""| derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""TRUE"" | country= ""TRUE"" | habitat= ""TRUE"" | environmentalMedium= ""TRUE"" | yearCollected= ""TRUE"" | permitInformation= ""FALSE"" | preservative= ""FALSE""| derivedGeneticDataX= ""FALSE"""	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Courtney Weyand	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	8/17/16	NA
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""TRUE” | preservative = ""TRUE"" | derivedGeneticDataX= ""FALSE"""	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""TRUE” | preservative = ""TRUE"" | derivedGeneticDataX= ""FALSE"""	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Samantha Queeno	Michelle	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	8/19/16	TRUE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""TRUE""| permitInformation = ""FALSE""| preservative = ""TRUE""| derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	8/25/16	FALSE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE|associatedReferences = FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Emily Farrell	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	9/5/16	FALSE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Tanner Anderson	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	9/6/16	FALSE
TRUE	TRUE	TRUE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""FALSE"" | country= ""TRUE"" | habitat= ""FALSE"" | environmentalMedium= ""FALSE"" | yearCollected= ""FALSE"" | permitInformation= ""FALSE"" | preservative= ""FALSE""| derivedGeneticDataX= ""TRUE"""	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	"materialSampleID= ""TRUE"" | locality= ""TRUE"" | coordinates= ""FALSE"" | country= ""TRUE"" | habitat= ""FALSE"" | environmentalMedium= ""TRUE"" | yearCollected= ""FALSE"" | permitInformation= ""FALSE"" | preservative= ""FALSE""| derivedGeneticDataX= ""TRUE"""	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	Courtney Weyand	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	MOST	FALSE	9/12/16	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE”| locality = ""TRUE” | coordinates = ""TRUE” | country = ""TRUE” | habitat = ""TRUE” | environmentalMedium = ""TRUE” | yearCollected = ""TRUE” |permitInformation = ""FALSE” |preservative = ""FALSE” |derivedGeneticDataX = ""TRUE”"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	"materialSampleID = ""FALSE”| locality = ""TRUE” | coordinates = ""TRUE” | country = ""TRUE” | habitat = ""TRUE” | environmentalMedium = ""TRUE” | yearCollected = ""TRUE” |permitInformation = ""FALSE” |preservative = ""FALSE” |derivedGeneticDataX = ""TRUE”"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	Justin Berg	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	9/17/16	TRUE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE|country = TRUE|habitat = FALSE|environmentalMedium = FALSE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE|country = TRUE|habitat = FALSE|environmentalMedium = FALSE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	Nan Himmelsbach	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	9/20/16	FALSE
